Corpus,Name,Sex,CA,VB,Target,TargetFreq,Wordform,CU
thomas,thomas,M,2.57118412046543,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.57118412046543,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.57118412046543,bring,brought,8786,brought,TRUE
thomas,thomas,M,2.57118412046543,stick,stuck,3399,stuck,TRUE
thomas,thomas,M,2.57118412046543,stick,stuck,3399,stuck,TRUE
thomas,thomas,M,2.57118412046543,stick,stuck,3399,stuck,TRUE
thomas,thomas,M,2.57118412046543,stick,stuck,3399,stuck,TRUE
thomas,thomas,M,2.57118412046543,fall,fell,3723,falled,FALSE
thomas,thomas,M,2.57118412046543,break,broke,5355,broke,TRUE
thomas,thomas,M,2.57118412046543,make,made,28626,made,TRUE
thomas,thomas,M,2.57118412046543,make,made,28626,made,TRUE
thomas,thomas,M,2.57939767282683,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.57939767282683,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.57939767282683,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.57939767282683,send,sent,7038,sent,TRUE
thomas,thomas,M,2.57939767282683,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.57939767282683,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.57939767282683,fall,fell,3723,falled,FALSE
thomas,thomas,M,2.57939767282683,fall,fell,3723,falled,FALSE
thomas,thomas,M,2.57939767282683,fall,fell,3723,falled,FALSE
thomas,thomas,M,2.50547570157426,stick,stuck,3399,stuck,TRUE
thomas,thomas,M,2.50547570157426,stick,stuck,3399,stuck,TRUE
thomas,thomas,M,2.50547570157426,break,broke,5355,broke,TRUE
thomas,thomas,M,2.58213552361396,break,broke,5355,broke,TRUE
thomas,thomas,M,2.58213552361396,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.51368925393566,break,broke,5355,broke,TRUE
thomas,thomas,M,2.51368925393566,break,broke,5355,broke,TRUE
thomas,thomas,M,2.51368925393566,break,broke,5355,broke,TRUE
thomas,thomas,M,2.51368925393566,break,broke,5355,broke,TRUE
thomas,thomas,M,2.51368925393566,fall,fell,3723,fell,TRUE
thomas,thomas,M,2.51368925393566,fall,fell,3723,fell,TRUE
thomas,thomas,M,2.51368925393566,break,broke,5355,broke,TRUE
thomas,thomas,M,2.51368925393566,stick,stuck,3399,stuck,TRUE
thomas,thomas,M,2.52190280629706,break,broke,5355,broke,TRUE
thomas,thomas,M,2.52190280629706,sit,sat,1459,sat,TRUE
thomas,thomas,M,2.52190280629706,fall,fell,3723,fell,TRUE
thomas,thomas,M,2.52190280629706,fall,fell,3723,fell,TRUE
thomas,thomas,M,2.52190280629706,fall,fell,3723,fell,TRUE
thomas,thomas,M,2.52190280629706,fall,fell,3723,fell,TRUE
thomas,thomas,M,2.52190280629706,fall,fell,3723,fell,TRUE
thomas,thomas,M,2.52464065708419,fall,fell,3723,fell,TRUE
thomas,thomas,M,2.52464065708419,break,broke,5355,broke,TRUE
thomas,thomas,M,2.52464065708419,say,said,56531,said,TRUE
thomas,thomas,M,2.58333333333333,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.61618754277892,drive,drove,1472,drove,TRUE
thomas,thomas,M,2.61618754277892,rise,rose,2704,rose,TRUE
thomas,thomas,M,2.61618754277892,drive,drove,1472,drove,TRUE
thomas,thomas,M,2.61618754277892,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.61618754277892,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.61618754277892,sit,sat,1459,sat,TRUE
thomas,thomas,M,2.61618754277892,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.61618754277892,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.61618754277892,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.61618754277892,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.61892539356605,break,broke,5355,broke,TRUE
thomas,thomas,M,2.61892539356605,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.61892539356605,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.61892539356605,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.61892539356605,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.61892539356605,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.61892539356605,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.61892539356605,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.61892539356605,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.62166324435318,stick,stuck,3399,stuck,TRUE
thomas,thomas,M,2.62166324435318,stick,stuck,3399,stuck,TRUE
thomas,thomas,M,2.62166324435318,stick,stuck,3399,stuck,TRUE
thomas,thomas,M,2.62166324435318,mean,meant,5316,meant,TRUE
thomas,thomas,M,2.62166324435318,stick,stuck,3399,stuck,TRUE
thomas,thomas,M,2.62166324435318,stick,stuck,3399,stuck,TRUE
thomas,thomas,M,2.62166324435318,stick,stuck,3399,stuck,TRUE
thomas,thomas,M,2.62166324435318,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.62166324435318,stick,stuck,3399,stuck,TRUE
thomas,thomas,M,2.62440109514031,fall,fell,3723,fell,TRUE
thomas,thomas,M,2.62713894592745,stick,stuck,3399,stuck,TRUE
thomas,thomas,M,2.62713894592745,stick,stuck,3399,stuck,TRUE
thomas,thomas,M,2.62713894592745,stick,stuck,3399,stuck,TRUE
thomas,thomas,M,2.62713894592745,sit,sat,1459,sat,TRUE
thomas,thomas,M,2.62713894592745,stick,stuck,3399,stuck,TRUE
thomas,thomas,M,2.62713894592745,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.62713894592745,stand,stood,1315,stood,TRUE
thomas,thomas,M,2.62987679671458,stick,stuck,3399,stuck,TRUE
thomas,thomas,M,2.62987679671458,stick,stuck,3399,stuck,TRUE
thomas,thomas,M,2.62987679671458,stick,stuck,3399,stuck,TRUE
thomas,thomas,M,2.63535249828884,find,found,20196,found,TRUE
thomas,thomas,M,2.58607118412047,find,found,20196,found,TRUE
thomas,thomas,M,2.58607118412047,find,found,20196,found,TRUE
thomas,thomas,M,2.58607118412047,find,found,20196,found,TRUE
thomas,thomas,M,2.64356605065024,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.64356605065024,stick,stuck,3399,stuck,TRUE
thomas,thomas,M,2.64356605065024,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.64356605065024,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.64356605065024,stick,stuck,3399,stuck,TRUE
thomas,thomas,M,2.64356605065024,say,said,56531,said,TRUE
thomas,thomas,M,2.64356605065024,stick,stuck,3399,stuck,TRUE
thomas,thomas,M,2.64356605065024,fall,fell,3723,fell,TRUE
thomas,thomas,M,2.64630390143737,make,made,28626,made,TRUE
thomas,thomas,M,2.6490417522245,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.6490417522245,break,broke,5355,broke,TRUE
thomas,thomas,M,2.65177960301164,buy,bought,4362,bought,TRUE
thomas,thomas,M,2.65177960301164,bring,brought,8786,brought,TRUE
thomas,thomas,M,2.65177960301164,fall,fell,3723,fell,TRUE
thomas,thomas,M,2.65177960301164,make,made,28626,made,TRUE
thomas,thomas,M,2.65177960301164,fall,fell,3723,fell,TRUE
thomas,thomas,M,2.65177960301164,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.65451745379877,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.65451745379877,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.65451745379877,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.65451745379877,buy,bought,4362,bought,TRUE
thomas,thomas,M,2.6572553045859,find,found,20196,found,TRUE
thomas,thomas,M,2.65999315537303,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.66273100616016,break,broke,5355,broke,TRUE
thomas,thomas,M,2.66273100616016,fall,fell,3723,fell,TRUE
thomas,thomas,M,2.66273100616016,say,said,56531,said,TRUE
thomas,thomas,M,2.66273100616016,bring,brought,8786,brought,TRUE
thomas,thomas,M,2.66273100616016,say,said,56531,said,TRUE
thomas,thomas,M,2.66273100616016,fall,fell,3723,fell,TRUE
thomas,thomas,M,2.66273100616016,break,broke,5355,broke,TRUE
thomas,thomas,M,2.66273100616016,fall,fell,3723,fell,TRUE
thomas,thomas,M,2.66273100616016,fall,fell,3723,fell,TRUE
thomas,thomas,M,2.5888090349076,wear,wore,1081,wore,TRUE
thomas,thomas,M,2.5888090349076,catch,caught,4791,caught,TRUE
thomas,thomas,M,2.5888090349076,catch,caught,4791,caught,TRUE
thomas,thomas,M,2.5888090349076,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.5888090349076,lose,lost,13974,lost,TRUE
thomas,thomas,M,2.5888090349076,drive,drove,1472,drove,TRUE
thomas,thomas,M,2.5888090349076,see,saw,20527,saw,TRUE
thomas,thomas,M,2.5888090349076,see,saw,20527,saw,TRUE
thomas,thomas,M,2.5888090349076,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.5888090349076,see,saw,20527,saw,TRUE
thomas,thomas,M,2.5888090349076,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.5888090349076,see,saw,20527,saw,TRUE
thomas,thomas,M,2.5888090349076,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.5888090349076,drive,drove,1472,drove,TRUE
thomas,thomas,M,2.59702258726899,stick,stuck,3399,stuck,TRUE
thomas,thomas,M,2.59702258726899,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.59702258726899,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.59702258726899,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.59702258726899,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.59702258726899,say,said,56531,said,TRUE
thomas,thomas,M,2.59702258726899,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.59976043805613,see,saw,20527,saw,TRUE
thomas,thomas,M,2.59976043805613,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.60249828884326,break,broke,5355,broke,TRUE
thomas,thomas,M,2.60249828884326,stick,stuck,3399,stuck,TRUE
thomas,thomas,M,2.60249828884326,break,broke,5355,broke,TRUE
thomas,thomas,M,2.60249828884326,bring,brought,8786,brought,TRUE
thomas,thomas,M,2.60249828884326,stick,stuck,3399,stuck,TRUE
thomas,thomas,M,2.60249828884326,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.60249828884326,bring,brought,8786,brought,TRUE
thomas,thomas,M,2.60249828884326,bring,brought,8786,brought,TRUE
thomas,thomas,M,2.60249828884326,drive,drove,1472,drove,TRUE
thomas,thomas,M,2.60523613963039,break,broke,5355,brokened,FALSE
thomas,thomas,M,2.60523613963039,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.60523613963039,drive,drove,1472,drove,TRUE
thomas,thomas,M,2.60797399041752,say,said,56531,said,TRUE
thomas,thomas,M,2.60797399041752,find,found,20196,found,TRUE
thomas,thomas,M,2.66666666666667,bring,brought,8786,brought,TRUE
thomas,thomas,M,2.66666666666667,bring,brought,8786,brought,TRUE
thomas,thomas,M,2.66666666666667,find,found,20196,found,TRUE
thomas,thomas,M,2.66666666666667,keep,kept,4559,kept,TRUE
thomas,thomas,M,2.66666666666667,fall,fell,3723,fell,TRUE
thomas,thomas,M,2.69404517453799,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.69404517453799,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.69404517453799,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.69404517453799,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.69404517453799,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.69404517453799,catch,caught,4791,caught,TRUE
thomas,thomas,M,2.69404517453799,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.69404517453799,forget,forgot,5045,forgot,TRUE
thomas,thomas,M,2.69404517453799,stick,stuck,3399,stuck,TRUE
thomas,thomas,M,2.69404517453799,stick,stuck,3399,stuck,TRUE
thomas,thomas,M,2.69404517453799,fall,fell,3723,fell,TRUE
thomas,thomas,M,2.70225872689938,stick,stuck,3399,stuck,TRUE
thomas,thomas,M,2.70225872689938,stick,stuck,3399,stuck,TRUE
thomas,thomas,M,2.70225872689938,stick,stuck,3399,stuck,TRUE
thomas,thomas,M,2.70225872689938,stick,stuck,3399,stuck,TRUE
thomas,thomas,M,2.70225872689938,buy,bought,4362,bought,TRUE
thomas,thomas,M,2.70225872689938,find,found,20196,found,TRUE
thomas,thomas,M,2.70225872689938,stick,stuck,3399,stuck,TRUE
thomas,thomas,M,2.70225872689938,lose,lost,13974,lost,TRUE
thomas,thomas,M,2.70225872689938,lose,lost,13974,lost,TRUE
thomas,thomas,M,2.70225872689938,lose,lost,13974,lost,TRUE
thomas,thomas,M,2.70225872689938,tell,told,35679,told,TRUE
thomas,thomas,M,2.72416153319644,lose,lost,13974,lost,TRUE
thomas,thomas,M,2.72416153319644,lose,lost,13974,lost,TRUE
thomas,thomas,M,2.72416153319644,lose,lost,13974,lost,TRUE
thomas,thomas,M,2.72416153319644,lose,lost,13974,lost,TRUE
thomas,thomas,M,2.72416153319644,lose,lost,13974,lost,TRUE
thomas,thomas,M,2.72416153319644,lose,lost,13974,lost,TRUE
thomas,thomas,M,2.72416153319644,lose,lost,13974,lost,TRUE
thomas,thomas,M,2.72416153319644,lose,lost,13974,lost,TRUE
thomas,thomas,M,2.72416153319644,lose,lost,13974,lost,TRUE
thomas,thomas,M,2.72416153319644,lose,lost,13974,lost,TRUE
thomas,thomas,M,2.72416153319644,lose,lost,13974,lost,TRUE
thomas,thomas,M,2.72416153319644,lose,lost,13974,lost,TRUE
thomas,thomas,M,2.72416153319644,lose,lost,13974,lost,TRUE
thomas,thomas,M,2.72416153319644,lose,lost,13974,lost,TRUE
thomas,thomas,M,2.72416153319644,lose,lost,13974,lost,TRUE
thomas,thomas,M,2.72416153319644,lose,lost,13974,lost,TRUE
thomas,thomas,M,2.72416153319644,catch,caught,4791,caught,TRUE
thomas,thomas,M,2.72416153319644,find,found,20196,found,TRUE
thomas,thomas,M,2.72416153319644,lose,lost,13974,lost,TRUE
thomas,thomas,M,2.72416153319644,find,found,20196,found,TRUE
thomas,thomas,M,2.7296372347707,stick,stuck,3399,stuck,TRUE
thomas,thomas,M,2.7296372347707,say,said,56531,said,TRUE
thomas,thomas,M,2.7296372347707,fall,fell,3723,fell,TRUE
thomas,thomas,M,2.7296372347707,bring,brought,8786,brought,TRUE
thomas,thomas,M,2.7296372347707,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.7296372347707,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.7296372347707,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.7296372347707,buy,bought,4362,bought,TRUE
thomas,thomas,M,2.73237508555784,find,found,20196,found,TRUE
thomas,thomas,M,2.73237508555784,send,sent,7038,sent,TRUE
thomas,thomas,M,2.73237508555784,send,sent,7038,sent,TRUE
thomas,thomas,M,2.73237508555784,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.73237508555784,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.73237508555784,find,found,20196,found,TRUE
thomas,thomas,M,2.73237508555784,find,found,20196,found,TRUE
thomas,thomas,M,2.73237508555784,find,found,20196,found,TRUE
thomas,thomas,M,2.73511293634497,find,found,20196,found,TRUE
thomas,thomas,M,2.73511293634497,find,found,20196,found,TRUE
thomas,thomas,M,2.73511293634497,say,said,56531,said,TRUE
thomas,thomas,M,2.73511293634497,lose,lost,13974,lost,TRUE
thomas,thomas,M,2.73511293634497,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.74058863791923,break,broke,5355,broke,TRUE
thomas,thomas,M,2.74058863791923,make,made,28626,made,TRUE
thomas,thomas,M,2.74332648870637,find,found,20196,found,TRUE
thomas,thomas,M,2.74332648870637,find,found,20196,found,TRUE
thomas,thomas,M,2.74332648870637,find,found,20196,found,TRUE
thomas,thomas,M,2.74332648870637,find,found,20196,found,TRUE
thomas,thomas,M,2.74332648870637,find,found,20196,found,TRUE
thomas,thomas,M,2.74332648870637,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.74332648870637,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.74332648870637,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.74332648870637,find,found,20196,found,TRUE
thomas,thomas,M,2.74332648870637,find,found,20196,found,TRUE
thomas,thomas,M,2.74332648870637,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.74332648870637,find,found,20196,found,TRUE
thomas,thomas,M,2.74332648870637,lose,lost,13974,lost,TRUE
thomas,thomas,M,2.74332648870637,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.7460643394935,find,found,20196,found,TRUE
thomas,thomas,M,2.7460643394935,find,found,20196,found,TRUE
thomas,thomas,M,2.7460643394935,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.7460643394935,sit,sat,1459,sat,TRUE
thomas,thomas,M,2.6776180698152,stick,stuck,3399,stuck,TRUE
thomas,thomas,M,2.6776180698152,bring,brought,8786,brought,TRUE
thomas,thomas,M,2.6776180698152,bring,brought,8786,brought,TRUE
thomas,thomas,M,2.6776180698152,find,found,20196,found,TRUE
thomas,thomas,M,2.6776180698152,find,found,20196,found,TRUE
thomas,thomas,M,2.68035592060233,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.68035592060233,tell,told,35679,told,TRUE
thomas,thomas,M,2.68035592060233,tell,told,35679,told,TRUE
thomas,thomas,M,2.68035592060233,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.68035592060233,rise,rose,2704,rose,TRUE
thomas,thomas,M,2.68035592060233,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.68309377138946,stick,stuck,3399,stuck,TRUE
thomas,thomas,M,2.68309377138946,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.68309377138946,buy,bought,4362,bought,TRUE
thomas,thomas,M,2.68309377138946,bring,brought,8786,brought,TRUE
thomas,thomas,M,2.68309377138946,drive,drove,1472,drove,TRUE
thomas,thomas,M,2.68309377138946,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.70833127994524,say,said,56531,said,TRUE
thomas,thomas,M,2.75,draw,drew,1277,drawed,FALSE
thomas,thomas,M,2.75,find,found,20196,found,TRUE
thomas,thomas,M,2.75,think,thought,41232,thought,TRUE
thomas,thomas,M,2.75,say,said,56531,said,TRUE
thomas,thomas,M,2.75,say,said,56531,said,TRUE
thomas,thomas,M,2.75,find,found,20196,found,TRUE
thomas,thomas,M,2.75,stick,stuck,3399,stuck,TRUE
thomas,thomas,M,2.75,find,found,20196,found,TRUE
thomas,thomas,M,2.75,find,found,20196,found,TRUE
thomas,thomas,M,2.75,find,found,20196,found,TRUE
thomas,thomas,M,2.75,find,found,20196,found,TRUE
thomas,thomas,M,2.75,find,found,20196,found,TRUE
thomas,thomas,M,2.75,find,found,20196,found,TRUE
thomas,thomas,M,2.75,find,found,20196,found,TRUE
thomas,thomas,M,2.75,find,found,20196,found,TRUE
thomas,thomas,M,2.75,bring,brought,8786,brought,TRUE
thomas,thomas,M,2.75,bring,brought,8786,brought,TRUE
thomas,thomas,M,2.75,find,found,20196,found,TRUE
thomas,thomas,M,2.75,buy,bought,4362,bought,TRUE
thomas,thomas,M,2.75,find,found,20196,found,TRUE
thomas,thomas,M,2.77737850787132,find,found,20196,found,TRUE
thomas,thomas,M,2.77737850787132,find,found,20196,found,TRUE
thomas,thomas,M,2.77737850787132,take,took,17454,took,TRUE
thomas,thomas,M,2.77737850787132,catch,caught,4791,caught,TRUE
thomas,thomas,M,2.77737850787132,catch,caught,4791,caught,TRUE
thomas,thomas,M,2.78011635865845,find,found,20196,found,TRUE
thomas,thomas,M,2.78011635865845,find,found,20196,found,TRUE
thomas,thomas,M,2.78011635865845,say,said,56531,said,TRUE
thomas,thomas,M,2.79106776180698,bring,brought,8786,brought,TRUE
thomas,thomas,M,2.79106776180698,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.79106776180698,feel,felt,6111,felt,TRUE
thomas,thomas,M,2.79106776180698,tread,trod,23,trod,TRUE
thomas,thomas,M,2.79106776180698,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.79654346338125,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.79654346338125,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.79928131416838,buy,bought,4362,bought,TRUE
thomas,thomas,M,2.79928131416838,find,found,20196,found,TRUE
thomas,thomas,M,2.75273785078713,find,found,20196,found,TRUE
thomas,thomas,M,2.75273785078713,think,thought,41232,thought,TRUE
thomas,thomas,M,2.75273785078713,say,said,56531,said,TRUE
thomas,thomas,M,2.75273785078713,find,found,20196,found,TRUE
thomas,thomas,M,2.75273785078713,find,found,20196,found,TRUE
thomas,thomas,M,2.75273785078713,stick,stuck,3399,stuck,TRUE
thomas,thomas,M,2.75273785078713,stick,stuck,3399,stuck,TRUE
thomas,thomas,M,2.75273785078713,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.80749486652977,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.80749486652977,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.80749486652977,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.80749486652977,see,saw,20527,saw,TRUE
thomas,thomas,M,2.80749486652977,stick,stuck,3399,stuck,TRUE
thomas,thomas,M,2.81023271731691,find,found,20196,found,TRUE
thomas,thomas,M,2.81023271731691,stick,stuck,3399,stuck,TRUE
thomas,thomas,M,2.81297056810404,break,broke,5355,broke,TRUE
thomas,thomas,M,2.81570841889117,build,built,2099,builded,FALSE
thomas,thomas,M,2.81570841889117,eat,ate,1722,eated,FALSE
thomas,thomas,M,2.81570841889117,buy,bought,4362,bought,TRUE
thomas,thomas,M,2.8184462696783,find,found,20196,found,TRUE
thomas,thomas,M,2.8184462696783,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.8184462696783,bring,brought,8786,brought,TRUE
thomas,thomas,M,2.8184462696783,find,found,20196,found,TRUE
thomas,thomas,M,2.8184462696783,find,found,20196,found,TRUE
thomas,thomas,M,2.8184462696783,stick,stuck,3399,stuck,TRUE
thomas,thomas,M,2.8184462696783,feel,felt,6111,felt,TRUE
thomas,thomas,M,2.8266598220397,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.8266598220397,break,broke,5355,broke,TRUE
thomas,thomas,M,2.8266598220397,say,said,56531,said,TRUE
thomas,thomas,M,2.8266598220397,buy,bought,4362,bought,TRUE
thomas,thomas,M,2.8266598220397,take,took,17454,taked,FALSE
thomas,thomas,M,2.8266598220397,take,took,17454,taked,FALSE
thomas,thomas,M,2.82939767282683,think,thought,41232,thought,TRUE
thomas,thomas,M,2.82939767282683,say,said,56531,said,TRUE
thomas,thomas,M,2.75547570157426,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.75547570157426,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.75547570157426,catch,caught,4791,caught,TRUE
thomas,thomas,M,2.75547570157426,find,found,20196,found,TRUE
thomas,thomas,M,2.75547570157426,find,found,20196,found,TRUE
thomas,thomas,M,2.75547570157426,hold,held,2165,holded,FALSE
thomas,thomas,M,2.75547570157426,lose,lost,13974,lost,TRUE
thomas,thomas,M,2.75547570157426,find,found,20196,founded,FALSE
thomas,thomas,M,2.75547570157426,find,found,20196,found,TRUE
thomas,thomas,M,2.75547570157426,find,found,20196,found,TRUE
thomas,thomas,M,2.83213552361396,bring,brought,8786,brought,TRUE
thomas,thomas,M,2.83213552361396,buy,bought,4362,bought,TRUE
thomas,thomas,M,2.83213552361396,catch,caught,4791,caught,TRUE
thomas,thomas,M,2.83213552361396,say,said,56531,said,TRUE
thomas,thomas,M,2.83213552361396,stick,stuck,3399,stuck,TRUE
thomas,thomas,M,2.83213552361396,stick,stuck,3399,stuck,TRUE
thomas,thomas,M,2.83213552361396,stick,stuck,3399,stuck,TRUE
thomas,thomas,M,2.83213552361396,buy,bought,4362,bought,TRUE
thomas,thomas,M,2.83213552361396,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.83213552361396,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.83213552361396,lose,lost,13974,lost,TRUE
thomas,thomas,M,2.7582135523614,stick,stuck,3399,stuck,TRUE
thomas,thomas,M,2.7582135523614,stick,stuck,3399,stuck,TRUE
thomas,thomas,M,2.7582135523614,see,saw,20527,saw,TRUE
thomas,thomas,M,2.76095140314853,bring,brought,8786,brought,TRUE
thomas,thomas,M,2.76095140314853,find,found,20196,found,TRUE
thomas,thomas,M,2.76095140314853,stick,stuck,3399,stuck,TRUE
thomas,thomas,M,2.76095140314853,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.76095140314853,find,found,20196,found,TRUE
thomas,thomas,M,2.76095140314853,find,found,20196,found,TRUE
thomas,thomas,M,2.76095140314853,find,found,20196,found,TRUE
thomas,thomas,M,2.76095140314853,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.76095140314853,think,thought,41232,thought,TRUE
thomas,thomas,M,2.76095140314853,stick,stuck,3399,stuck,TRUE
thomas,thomas,M,2.76095140314853,stick,stuck,3399,stuck,TRUE
thomas,thomas,M,2.76916495550992,lose,lost,13974,lost,TRUE
thomas,thomas,M,2.76916495550992,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.76916495550992,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.76916495550992,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.76916495550992,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.76916495550992,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.76916495550992,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.76916495550992,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.76916495550992,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.76916495550992,find,found,20196,found,TRUE
thomas,thomas,M,2.77190280629706,find,found,20196,found,TRUE
thomas,thomas,M,2.77190280629706,say,said,56531,said,TRUE
thomas,thomas,M,2.77190280629706,find,found,20196,found,TRUE
thomas,thomas,M,2.77190280629706,find,found,20196,found,TRUE
thomas,thomas,M,2.77190280629706,find,found,20196,found,TRUE
thomas,thomas,M,2.77190280629706,find,found,20196,found,TRUE
thomas,thomas,M,2.77190280629706,stick,stuck,3399,stuck,TRUE
thomas,thomas,M,2.77190280629706,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.77464065708419,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.77464065708419,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.77464065708419,hear,heard,19775,heard,TRUE
thomas,thomas,M,2.77464065708419,drive,drove,1472,drove,TRUE
thomas,thomas,M,2.77464065708419,drive,drove,1472,drove,TRUE
thomas,thomas,M,3.02737850787132,blow,blew,1610,blew,TRUE
thomas,thomas,M,3.02737850787132,blow,blew,1610,blew,TRUE
thomas,thomas,M,3.02737850787132,break,broke,5355,broke,TRUE
thomas,thomas,M,3.02737850787132,drive,drove,1472,drove,TRUE
thomas,thomas,M,3.02737850787132,drive,drove,1472,drove,TRUE
thomas,thomas,M,3.03011635865845,say,said,56531,said,TRUE
thomas,thomas,M,3.03011635865845,stick,stuck,3399,stuck,TRUE
thomas,thomas,M,3.03011635865845,say,said,56531,said,TRUE
thomas,thomas,M,3.03011635865845,find,found,20196,found,TRUE
thomas,thomas,M,3.03011635865845,think,thought,41232,thought,TRUE
thomas,thomas,M,3.03011635865845,draw,drew,1277,drawed,FALSE
thomas,thomas,M,3.03011635865845,hear,heard,19775,heard,TRUE
thomas,thomas,M,3.03832991101985,fall,fell,3723,fell,TRUE
thomas,thomas,M,3.03832991101985,see,saw,20527,saw,TRUE
thomas,thomas,M,3.03832991101985,see,saw,20527,saw,TRUE
thomas,thomas,M,3.03832991101985,ride,rode,530,rode,TRUE
